EMSR_AOI,folderPath,startDate,endDate,sizeImage,burnedPixel,cloudPixel,countOverlap,percentageCloud,percentageOverlap,Type
EMSR383_AOI04_23,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_23,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3920111,384686,0,0,0.0,0.0,FEP
EMSR383_AOI04_20,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_20,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3904135,1193672,0,0,0.0,0.0,FEP
EMSR383_AOI04_01,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_01,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3922512,0,99,0,0.0,0,FEP
EMSR383_AOI04_29,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_29,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3904215,3722736,0,0,0.0,0.0,FEP
EMSR383_AOI04_18,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_18,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3936060,7919,0,0,0.0,0.0,FEP
EMSR383_AOI04_36,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_36,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3900301,1454688,0,0,0.0,0.0,FEP
EMSR383_AOI04_45,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_45,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3912340,29161,0,0,0.0,0.0,FEP
EMSR383_AOI04_51,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_51,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3918364,0,0,0,0.0,0,FEP
EMSR383_AOI04_41,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_41,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3922248,598252,25243,2011,0.64,0.34,FEP
EMSR383_AOI04_04,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_04,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3924362,272707,0,0,0.0,0.0,FEP
EMSR383_AOI04_26,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_26,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3932120,0,0,0,0.0,0,FEP
EMSR383_AOI04_22,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_22,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3914120,3004295,85,0,0.0,0.0,FEP
EMSR383_AOI04_50,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_50,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3914390,431356,1138,0,0.03,0.0,FEP
EMSR383_AOI04_08,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_08,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3924180,553726,6475,759,0.17,0.14,FEP
EMSR383_AOI04_06,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_06,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3930173,910652,0,0,0.0,0.0,FEP
EMSR383_AOI04_03,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_03,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3930353,528626,2735,0,0.07,0.0,FEP
EMSR383_AOI04_46,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_46,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3916320,1533705,0,0,0.0,0.0,FEP
EMSR383_AOI04_19,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_19,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3902094,124074,0,0,0.0,0.0,FEP
EMSR383_AOI04_40,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_40,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3916272,708385,0,0,0.0,0.0,FEP
EMSR383_AOI04_37,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_37,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3904287,2542634,0,0,0.0,0.0,FEP
EMSR383_AOI04_10,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_10,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3931920,57456,0,0,0.0,0.0,FEP
EMSR383_AOI04_25,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_25,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3926132,0,12600,0,0.32,0,FEP
EMSR383_AOI04_30,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_30,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3910200,2718784,37,0,0.0,0.0,FEP
EMSR383_AOI04_49,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_49,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3912384,1140486,43,0,0.0,0.0,FEP
EMSR383_AOI04_47,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_47,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3918330,536182,11751,4401,0.3,0.82,FEP
EMSR383_AOI04_12,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_12,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3912000,80481,114,0,0.0,0.0,FEP
EMSR383_AOI04_09,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_09,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3928050,1584220,19881,12861,0.51,0.81,FEP
EMSR383_AOI04_48,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_48,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3906420,287173,0,0,0.0,0.0,FEP
EMSR383_AOI04_31,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_31,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3914190,208422,5017,0,0.13,0.0,FEP
EMSR383_AOI04_33,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_33,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3922198,855241,6316,0,0.16,0.0,FEP
EMSR383_AOI04_07,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_07,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3920310,0,0,0,0.0,0,FEP
EMSR383_AOI04_14,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_14,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3920039,1387554,0,0,0.0,0.0,FEP
EMSR383_AOI04_35,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_35,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3896315,864175,9,2,0.0,0.0,FEP
EMSR383_AOI04_32,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_32,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3916216,379369,0,0,0.0,0.0,FEP
EMSR383_AOI04_44,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_44,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3908360,120488,0,0,0.0,0.0,FEP
EMSR383_AOI04_05,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_05,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3928236,1089096,5566,256,0.14,0.02,FEP
EMSR383_AOI04_24,../../data/dataSuboptimal/FEP/EMSR383/AOI04/EMSR383_AOI04_24,2019-08-10T10:00:00Z,2019-09-21T10:00:00Z,3922140,651739,21,0,0.0,0.0,FEP
EMSR366_AOI01_01,../../data/dataSuboptimal/FEP/EMSR366/AOI01/EMSR366_AOI01_01,2019-06-30T18:30:00Z,2019-07-30T18:30:00Z,997101,52294,0,0,0.0,0.0,FEP
EMSR524_AOI01_01,../../data/dataSuboptimal/FEP/EMSR524/AOI01/EMSR524_AOI01_01,2021-08-10T06:30:00Z,2021-09-29T06:30:00Z,1171368,4594,391,0,0.03,0.0,FEP
EMSR549_AOI01_01,../../data/dataSuboptimal/FEP/EMSR549/AOI01/EMSR549_AOI01_01,2021-10-25T00:00:00Z,2021-11-24T00:00:00Z,1708900,553,24550,0,1.44,0.0,FEP
EMSR463_AOI01_03,../../data/dataSuboptimal/FEP/EMSR463/AOI01/EMSR463_AOI01_03,2020-09-13T14:00:00Z,2020-10-13T14:00:00Z,2470016,0,0,0,0.0,0,FEP
EMSR463_AOI01_04,../../data/dataSuboptimal/FEP/EMSR463/AOI01/EMSR463_AOI01_04,2020-09-13T14:00:00Z,2020-10-13T14:00:00Z,2481156,70532,0,0,0.0,0.0,FEP
EMSR463_AOI01_06,../../data/dataSuboptimal/FEP/EMSR463/AOI01/EMSR463_AOI01_06,2020-09-13T14:00:00Z,2020-10-13T14:00:00Z,2469389,0,0,0,0.0,0,FEP
EMSR463_AOI01_05,../../data/dataSuboptimal/FEP/EMSR463/AOI01/EMSR463_AOI01_05,2020-09-13T14:00:00Z,2020-10-13T14:00:00Z,2476113,235799,0,0,0.0,0.0,FEP
EMSR463_AOI01_01,../../data/dataSuboptimal/FEP/EMSR463/AOI01/EMSR463_AOI01_01,2020-09-13T14:00:00Z,2020-10-13T14:00:00Z,2481762,198416,0,0,0.0,0.0,FEP
EMSR463_AOI01_02,../../data/dataSuboptimal/FEP/EMSR463/AOI01/EMSR463_AOI01_02,2020-09-13T14:00:00Z,2020-10-13T14:00:00Z,2476728,153665,0,0,0.0,0.0,FEP
